Bank,Fiscal year,CET1 ratio,Cash and balances with central banks,Customer deposits,Debt securities issued / wholesale funding,Fee and commission expense,Fee and commission income,Impairment losses / credit loss expense,Interest expense,Interest income,Loan loss allowance,Loans and advances to customers (gross),Net interest income,Net profit,Operating expenses,Risk-weighted assets (RWA),Total assets,Total equity,Total operating income,asset_quality_value,asset_quality_type,asset_quality_ratio_label,year,roa,margin_proxy,cost_to_income,loans_to_assets,deposits_to_assets,loan_to_deposit,cost_of_risk,log_assets,loan_growth,country,internet_banking,internet_frequent,internet_purchases,post2020,z_banking,z_freq,z_purchases,digital_index_2,digital_index_3,gdp_growth,unemployment,inflation,policy_rate
OP Financial Group,2024,21.5,18110,77653,33198,128,946,-96,3316,6112,-820,98917,2796,1987,2262,71756,161168,18110,4844,2.64,NPE,"Ratio of non-performing exposures to exposures, %",2024,0.01232875012409411,0.0173483569939442,0.4669694467382329,0.6137508686587908,0.48181400774347266,1.2738335930356843,-9.705106301242456e-4,11.990202578182462,-0.00602912065275285,Finland,94.99,87.66,64.47,1,1.0632983958290223,-0.6826135848297884,-0.17655606579493172,0.19034240549961695,0.06804291506810073,0.4,8.4,1,3.73224043715847
OTP Bank,2015,13.3,1878960,7984579,239376,43559,257431,318683,251998,802428,-1013620,6373674,550430,63171,465516,6576263,10718848,1233659,754912,16.6,Other,ratio of the more than 90 days past due to the above 360 days past due loans compared to the gross loan portfolio,2015,0.00589345049020193,0.05135160047049832,0.616649357805943,0.5946230415805878,0.7449101806462785,0.7982479727484693,0.04999989017323447,16.187514245145834,NA,Hungary,33.8,63.14,23.05,0,-0.8486759701573423,-0.6382562805085703,-1.1863863435781403,-0.7434661253329563,-0.891106198081351,3.7,6.6,0.1,-0.2063013698630137
OTP Bank,2016,13.5,1625357,8540583,146900,49244,272235,93473,169962,689691,-944273,6639754,519729,202452,456098,6730463,11307665,1420649,736315,13.9,Other,ratio of the more than 90 days past due to the above 360 days past due loans compared to the gross loan portfolio,2016,0.01790396160480523,0.04596253956939828,0.6194332588633941,0.5871905472968999,0.7552914770644514,0.777435685596639,0.01407778059247375,16.24099137231257,0.04174672253397338,Hungary,35.26,70.68,26.57,0,-0.9021079697089605,-0.2907370134724007,-1.0815425035597444,-0.5964224915906805,-0.7581291622470352,2.4,5,0.4,-0.3795081967213115
OTP Bank,2017,12.7,1198045,10233471,250320,54413,315606,-40848,112759,666515,-738796,7726630,553756,281339,499450,8389925,13190228,1640055,804945,9.01,Other,ratio of the more than 90 days past due to the above 360 days past due loans compared to the gross loan portfolio,2017,0.02132935078908416,0.04198229173900557,0.6204771754591929,0.5857844155536963,0.7758373092565193,0.7550351195601179,-0.00528665148971802,16.394986810366692,0.16369220907883042,Hungary,37.7,68.68,26.17,0,-0.921548666170001,-0.6313044865024169,-1.2881150256984404,-0.7764265763362089,-0.946989392790286,4.1,4,2.4,-0.4
OTP Bank,2018,13.6,1547272,11285085,417966,60405,338081,-39287,133235,757958,-685364,8751957,624723,318322,573281,9464463,14590288,1826657,881726,3.74,Other,NA,2018,0.02181738975954415,0.04281772916339965,0.6501804415430644,0.599848131853189,0.7734655409132432,0.7755331040927029,-0.00448893887389986,16.49586665985178,0.1327004140226722,Hungary,41.27,68.69,28.75,0,-0.8841663193565978,-0.9122768027904976,-1.2616699410672338,-0.8982215610735477,-1.019371021071443,5.6,3.6,2.9,-0.4
OTP Bank,2019,13.9,1784378,15171308,393167,72903,413348,-49120,197095,894144,-706907,12553167,697049,412582,641217,14262200,20121767,2291288,1077728,4.23,Other,NA,2019,0.02050426287114844,0.03464154017885208,0.5949710873244455,0.6238600715334791,0.753974936694178,0.8274281294664902,-0.00391295678612417,16.817312722401223,0.43432685969549434,Hungary,46.7,75.21,35.01,0,-0.8192536876805584,-0.6322718396888463,-1.1245827079492794,-0.7257627636847024,-0.858702745106228,5.1,3.3,3.4,-0.42876712328767125
OTP Bank,2020,15.4,2432312,17890863,464213,88896,486529,-200315,195216,977887,-829543,12504385,782671,259636,707667,15046888,23335841,2537112,1169920,9.01,Other,NA,2020,0.01112606140914312,0.0335394383257925,0.6048849493982494,0.5358446262982337,0.7666688764291804,0.698925758919511,-0.0160195803312198,16.965500976999454,-0.00388603130986786,Hungary,51.31,78.58,49.27,1,-0.7753007258988364,-0.6452298145582439,-0.5413445166085358,-0.7102652702285401,-0.6539583523552054,-4.3,4.1,3.4,-0.5
OTP Bank,2021,17.5,2556035,21068644,436325,111939,554113,-47645,243149,1117459,-851994,14345177,874310,456428,747612,16691313,27553384,3036766,1312092,3.74,Other,NA,2021,0.01656522480142548,0.03173149258181863,0.5697862649875162,0.5206321299772108,0.7646481463039168,0.680878038472718,-0.00332132534858231,17.131635917236032,0.14721171812928024,Hungary,55.98,82.29,57.62,1,-0.7260977812795651,-0.3714077623114912,-0.3743690777467805,-0.5487527717955282,-0.49062487377927894,7.2,4,5.2,-0.5
OTP Bank,2022,16.1,4221392,25188805,870682,139216,739576,-210458,912709,2004023,-966360,17060818,1091314,347081,975148,20405325,32804210,3322312,1661699,5.48,Stage3,ratio of Stage 3 + POCI loans compared to gross loans,2022,0.01058037977442529,0.03326749828756736,0.5868379291315695,0.5200801360557075,0.7678528152331667,0.6773174829056003,-0.01233575084148954,17.306067418776284,0.18930690084897517,Hungary,61.04,85,60.75,1,-0.5930900915564075,-0.4159766984305416,-0.09165215983018885,-0.5045333949934745,-0.3669063166057126,4.2,3.6,15.3,0.011643835616438355
OTP Bank,2023,16.6,7125049,28332431,2095548,169316,861309,-79281,1561558,2948264,-894031,18570564,1386706,990459,1074337,23700275,39609144,4094793,2243109,4.58,Stage3,Derived from Stage 3 + POCI loans / Loans at amortized cost gross total,2023,0.02500581683865725,0.03500974421461873,0.478949975235265,0.4688453757041556,0.7153002599601749,0.6554525448239863,-0.00426917566962425,17.494570558660218,0.08849200548297276,Hungary,65.52,88.28,58.98,1,-0.5257473376960599,-0.1753949778693852,-0.3843635345277939,-0.3505711577827225,-0.361835283364413,-0.8,4.1,17,3.3075342465753423
OTP Bank,2024,18.9,6079012,31658189,2593124,203332,1045987,-109142,1336782,3082122,-917734,21208115,1745340,1076140,1212774,25576775,43419128,5120013,2643575,4.23,Stage3,Derived from Stage 3 + POCI loans / Loans at amortized cost gross total,2024,0.02478492889124811,0.04019749083859998,0.45876284955032487,0.4884509656665606,0.7291300046375874,0.6699092926635822,-0.0051462376547845,17.586410639301654,0.14202858890015402,Hungary,66.85,90.36,61.73,1,-0.6168914918524456,-0.1439860527051998,-0.37287933017134406,-0.3804387722788227,-0.3779189582429965,0.7,4.5,3.7,3.73224043715847
PKO Bank Polski SA Group,2015,13.27,13743.864,195758.461,9432.973,747.702,3598.33,-1475.918,2629.168,9657.763,-8287.209,198700.917,7028.595,2601.253,6036.27,NA,266939.919,30264.913,10664.823,6.6,Impaired,share of impaired loans,2015,0.00974471337874347,0.02633025074080434,0.5659981417413116,0.744365690018809,0.7333427751583307,1.0150310540089502,-0.00742783688310809,12.49477888958912,NA,Poland,31.2,52.31,24.08,0,-0.9490599293763384,-1.4834953655971008,-1.126186025166047,-1.2162776474867196,-1.186247106713162,4.4,7.7,-0.7,-0.2063013698630137
PKO Bank Polski SA Group,2016,14.51,13325,205066,14493,886,3579,-1622,2209,9964,-8002,208609,7754,2876,5590,NA,285572,32568,11790,5.9,Impaired,share of impaired loans,2016,0.01007101536565209,0.02715252195593405,0.4741306191687871,0.7304952866527531,0.7180886081268472,1.0172773643607425,-0.00777531170754857,12.562249465425722,0.04986430435044253,Poland,39.11,57.16,30.67,0,-0.7497488532198268,-1.396620260083849,-0.8466077558484776,-1.073184556651838,-0.9976589563840512,3,6.3,-0.2,-0.3795081967213115
PKO Bank Polski SA Group,2017,NA,17810,218800,23932,949,3918,-1620,2313,10919,-7823,213452,8606,3109,5784,NA,296912,36256,12563,5.5,Impaired,Share of impaired loans,2017,0.01047111602090855,0.02898501913024734,0.4603995860861259,0.7189066120601391,0.7369186829767742,0.9755575868372944,-0.00758952832486929,12.60119107758412,0.02321568101088633,Poland,39.77,61.13,33.11,0,-0.8387796929243243,-1.260208016792585,-0.8877836090476179,-1.0494938548584547,-0.9955904395881756,5.2,5,1.6,-0.4
PKO Bank Polski SA Group,2018,17.54,22925,242816,28627,1029,4042,-1373,2241,11594,-8204,223115,9353,3742,5905,NA,324255,39101,13347,4.9,Impaired,Share of impaired exposures,2018,0.01154030007247382,0.02884458219611108,0.4424215179441073,0.6880849948343125,0.748842731800589,0.9188644899841856,-0.0061537772000986,12.689285522260263,0.04527013098963706,Poland,44.01,63.91,37.07,0,-0.768727677237471,-1.3529855180556771,-0.7655811027798408,-1.060856597646574,-0.9624314326909964,6.2,3.9,1.2,-0.4
PKO Bank Polski SA Group,2019,17.16,14677,258199,31148,1083,4130,-1147,2481,12760,-7221,230365,10279,4032,5611,NA,348044,41578,14670,4.1,Impaired,Share of impaired loans,2019,0.01158474215903736,0.02953362218570066,0.38248125426039536,0.6618847042327981,0.7418573513693671,0.8921994275733058,-0.00497905497796974,12.760084187545765,0.03249445353293145,Poland,47.27,68.18,41.39,0,-0.7943456405738185,-1.3272300624536193,-0.737363099688263,-1.060787851513719,-0.9529796009052336,4.6,3.3,2.2,-0.42876712328767125
PKO Bank Polski SA Group,2020,16.99,7474,282356,32098,1049,4953,-2174,1455,11801,-8824,225414,10346,-2561,5983,NA,376966,39911,14447,4.38,Stage3,"Note: This calculation is based on the amortized cost portfolio, as Stage 3 data for fair value loans was not separately reported as a ""gross"" figure for 2020",2020,-0.00679371614416154,0.02744544600839333,0.4141344223714266,0.5979690476064154,0.7490224582588351,0.7983326013968182,-0.00964447638567258,12.839910276686783,-0.02149198011850761,Poland,49.49,72.34,46.6,1,-0.8577652213275603,-1.340452091214772,-0.7001391639476879,-1.099108656271166,-0.9661188254966734,-2,3.2,3.6,-0.5
PKO Bank Polski SA Group,2021,17.03,11587,322296,23872,1165,5596,-1309,686,10568,-8688,238430,9882,4873,6174,NA,418086,37693,15090,3.91,Stage3,9 332 (Stage 3) ÷ 238 430 (Total Gross) = 0.03913,2021,0.01165549671598666,0.02363628535755801,0.40914512922465207,0.5702893663026267,0.7708844591782552,0.7397857869784298,-0.00549008094618965,12.943442431971782,0.05774264242682347,Poland,52.24,73.67,48.3,1,-0.9123645888962396,-1.410371081756485,-0.9598496490447757,-1.1613678353263623,-1.0941951065658335,6.9,3.4,5.2,-0.5
PKO Bank Polski SA Group,2022,16.65,15917,339582,15510,1564,6515,-1501,8327,20140,-9748,237912,11813,3333,7850,NA,430683,35435,17272,3.74,Stage3,Calculated: Stage 3 / Total Gross,2022,0.00773887058462953,0.02742852631750034,0.45449282075034736,0.552406294188533,0.7884731925801576,0.7006025054331502,-0.0063090554490736,12.973127599634008,-0.00217254540116595,Poland,55.55,80.32,50.91,1,-0.8821251197270487,-1.2002209194526725,-0.7425361885457067,-1.0411730195898603,-0.9416274092418092,5.3,2.9,13.2,0.011643835616438355
PKO Bank Polski SA Group,2023,17.77,17813,399193,17201,1675,6301,-1265,12899,31217,-10206,255984,18318,5505,7635,NA,501516,45227,24132,3.52,Stage3,Calculated: Stage 3 / Total Gross (amortized cost),2023,0.01097671858923743,0.03652525542554973,0.31638488314271507,0.5104204053310363,0.7959726110433166,0.6412537293990626,-0.0049417151071942,13.125390790162337,0.0759608594774539,Poland,59.09,79.51,49.87,1,-0.8834892000855287,-1.751148955003872,-1.00552998128058,-1.3173190775447003,-1.2133893787899936,0.2,2.8,10.8,3.3075342465753423
PKO Bank Polski SA Group,2024,17.39,23494,419778,23457,1667,6787,-966,9986,32139,-9185,273173,22153,9304,8487,NA,525225,52370,28736,3.82,Stage3,Calculated: (Stage 3 + POCI) / Total Gross,2024,0.01771431291351325,0.04217811414155838,0.29534381959910916,0.5201066209719644,0.7992346137369699,0.6507558757247879,-0.00353622063673935,13.171582021191828,0.06714872804550276,Poland,56.75,83.91,53.92,1,-1.2199447209065613,-1.4307073794472718,-0.9324722844705332,-1.3253260501769164,-1.1943747949414554,3,2.9,3.7,3.73224043715847
SEB,2015,18.8,101429,883785,639444,5463,22340,-883,18788,37726,-4878,1416806,18938,16581,22187,570840,2495964,142798,44148,0.6,NPL,NPL per cent of lending,2015,0.00664312466045183,0.00758744917795288,0.5025595723475582,0.5676387960723792,0.35408563585051706,1.603111616513066,-6.232328208660889e-4,14.73018558529052,NA,Sweden,79.64,81.98,56.23,0,0.9211704493037304,0.8321319339944693,0.7528821660463927,0.8766511916490999,0.8353948497815308,4.4,7.5,0.7,-0.2063013698630137
SEB,2016,18.8,151078,962028,668880,5872,22500,-993,16464,35202,-4789,1508335,18738,10618,27761,609959,2620646,140976,43771,0.5,NPL,NPL per cent of lending,2016,0.00405167275549616,0.00715014542215926,0.634232711155788,0.5755584691713417,0.36709574662125294,1.567870165941116,-6.583418139869459e-4,14.77893141023065,0.06460235205102172,Sweden,83.19,85.06,62.76,0,0.9946640960895248,0.88549087752409406,0.9921864036770228,0.9400774868068094,0.9574471257635472,2.1,7.1,1.1,-0.3795081967213115
SEB,2017,19.4,177222,1004721,614033,5472,23196,-808,16580,36472,-4476,1523995,19893,16244,21936,610819,2559596,143925,45609,0.54,NPL,NPL per cent of lending,2017,0.00634631402768249,0.00777192963264515,0.4809577057159771,0.5954045091491001,0.39253108693715727,1.5168340265606073,-5.30185466487751e-4,14.755359991502042,0.01038230896982428,Sweden,86.47,90.07,67.36,0,1.0285203315071243,1.1504500185183355,1.087915385230577,1.08948517501273,1.0889619117520122,1.9,6.8,1.9,-0.4
SEB,2018,17.6,209115,1111390,680670,5654,24018,-1166,18277,39299,-5813,1631237,21022,23134,21940,716498,2567516,148789,45868,0.5,Stage3,"Stage 3 loans/Total loans, gross, %",2018,0.00901026517458898,0.00818768023256719,0.47832911833958314,0.6353366444454485,0.4328658516636313,1.467744896031096,-7.147949684809748e-4,14.758449452508374,0.07036899727361301,Sweden,83.86,87.84,63.86,0,0.9101883404439922,0.8533240125501282,0.831801106080647,0.8817561764970603,0.8651044863582558,1.8,6.5,2,-0.4
SEB,2019,17.6,146691,1161485,858173,5467,24176,-2294,18772,41722,-6912,1706885,22950,20177,22945,745637,2856648,155700,50134,0.67,Stage3,"Stage 3 loans/Total loans, gross, %",2019,0.00706317334162276,0.0080338914700026,0.4576734351936809,0.5975132392930456,0.4065901714176895,1.4695712815920998,-0.00134396869150528,14.8651594674621,0.0463746224490984,Sweden,84.47,91.42,70.29,0,0.8312321706028912,0.9701851718356198,1.0166567559141466,0.9007086712192556,0.9393580327842193,2.6,6.9,1.7,-0.42876712328767125
SEB,2020,21,323776,1371227,749502,4870,22933,-6118,12435,37578,-9512,1718057,25143,15746,22747,725560,3040432,171943,49717,0.87,Stage3,"Stage 3 loans / Total loans – gross, %",2020,0.00517886931857051,0.00826954853783936,0.45752961763581873,0.5650700295221205,0.45099742405026655,1.252934051036043,-0.00356099943133435,14.927510168549563,0.006545256417392,Sweden,84.69,92.23,72.86,1,0.7371524924587495,0.8755689156279132,0.8616389031407505,0.8063607040433314,0.8247867704091377,-1.9,8.5,0.7,-0.5
SEB,2021,19.7,439344,1597449,730106,4987,26129,-510,6904,33225,-8786,1844932,26321,25423,23245,787490,3304230,193228,54614,0.53,Stage3,"Stage 3 loans / Total loans – gross, %",2021,0.00769407698616621,0.00796584983490858,0.42562346651041855,0.5583545939598635,0.4834557521722156,1.1549238817639875,-2.7643295254242434e-4,15.01071402379096,0.07384795731457094,Sweden,83.5,92.03,77.81,1,0.6445071774399235,0.8025484710289066,0.8939627607195848,0.723527824234415,0.7803394697294717,5.2,8.9,2.7,-0.5
SEB,2022,19,377966,1701687,795149,6064,27637,-2007,22707,56150,-8613,2058321,33443,26989,25044,859320,3532810,204523,64589,0.33,Stage3,"Stage 3 loans / Total loans – gross, %",2022,0.00763952774137301,0.00946640209917884,0.3877440431033148,0.5826299744396104,0.4816808716007937,1.2095767317961528,-9.750665712490908e-4,15.077604146236794,0.115662257470736,Sweden,83.5,94.56,75.9,1,0.5893737941835923,1.1860264539138088,0.91047111608852,0.8877001240487006,0.8952904547286403,1.3,7.5,8.1,0.011643835616438355
SEB,2023,19.1,312373,1611651,867838,6293,27962,-962,87868,135394,-7999,2043860,47526,38116,27449,891992,3608218,221775,80193,0.37,Stage3,"Stage 3 loans / Total loans – gross, %",2023,0.01056366328198573,0.01317159883355163,0.3422867332560198,0.5664458189610495,0.4466612050602264,1.2681777878709473,-4.706780307848874e-4,15.09872457962539,-0.00702562914142157,Sweden,84.49,95.21,80.16,1,0.5296746109086417,1.0697561123862576,1.0597973153321412,0.7997153616474496,0.8864093462090135,-0.2,7.7,5.9,3.3075342465753423
SEB,2024,17.6,271894,1680565,898841,7181,31285,886,104152,149403,-6480,2128343,45251,35865,30949,947860,3759028,231148,81887,0.47,Stage3,"Stage 3 loans / Total loans – gross, %",2024,0.0095410302876169,0.0120379523642814,0.37794765957966464,0.5661950376533508,0.4470743500713482,1.266444915846754,4.162862846824971e-4,15.139670971308144,0.04133502294677727,Sweden,83.07,95.92,79.22,1,0.3515761690641645,0.9651876801143228,0.8802936238226156,0.6583819245892436,0.7323524910003676,1,8.4,2,3.73224043715847
Societe Generale,2015,NA,78565,379631,106412,3466,10144,-3065,16125,25431,NA,420036,9306,4395,16893,NA,1334391,62675,25639,NA,NA,NA,2015,0.00329363732219416,0.00697396789996335,0.6588790514450642,0.31477730290447103,0.28449757230077244,1.10643229873219,-0.00729699359102553,14.103985565959558,NA,France,58.28,67.84,49.43,0,0.09647761510459192,-0.2714396877185338,0.35544317070441495,-0.08748103630697093,0.06016036603015769,1.1,10.3,0.1,-0.2063013698630137
Societe Generale,2016,11.5,96186,421002,102202,3417,10116,-2091,15193,24660,NA,440874,9467,4338,16817,355478,1382241,65706,25298,5,Other,Gross doubtful loans ratio,2016,0.00313838180172632,0.00684902271022202,0.6647561072021504,0.3189559563057383,0.30457930274098366,1.0472016760015392,-0.00474285169912492,14.139216653055811,0.04961003342570636,France,59.36,70.4,52.27,0,0.0516205257165246,-0.31363992094660237,0.3910972564840502,-0.1310096976150389,0.04302595375132414,0.9,10.1,0.3,-0.3795081967213115
Societe Generale,2017,11.4,114404,410633,103235,3417,10504,-1349,13263,23679,NA,437403,10416,2806,17838,353306,1275128,64037,23954,4.4,Other,Gross doubtful loans ratio,2017,0.00220056339442001,0.00816859170216637,0.7446772981547967,0.3430267392763707,0.322032768475008,1.0651920327884024,-0.00308411236319824,14.058557123692571,-0.00787299772724181,France,62.01,70.25,53.93,0,0.05048695682632687,-0.5005258715943959,0.3132106409048498,-0.2250194573840345,-0.04560942462107307,2.1,9.4,1.2,-0.4
Societe Generale,2018,10.9,96585,416818,116339,3600,9124,-1005,11659,22678,-11435,458327,11019,4556,17931,376049,1309428,65809,25205,3.6,Other,Gross doubtful loans ratio,2018,0.00347938183695476,0.00841512477203786,0.7114064669708391,0.35002077242887736,0.31832067131602504,1.0995854305716164,-0.00219275757265009,14.085100958600425,0.04783689183659012,France,63.48,75.24,55.33,0,0.05156077606887993,-0.30837678501080606,0.32319079471148077,-0.12840800447096307,0.02212492858985154,1.6,9,2.1,-0.4
Societe Generale,2019,12.7,102311,418612,125168,3811,9068,-1278,12527,23712,-10727,460587,11185,3946,17727,345010,1356303,68570,24671,3.2,Other,GROSS DOUBTFUL LOANS RATIO,2019,0.00290937939383751,0.00824668234163015,0.7185359328766568,0.33959004735667475,0.3086419480012947,1.100271850783064,-0.00277472008545616,14.120273173848382,0.00493097722804902,France,65.55,77.32,57.96,0,0.00445979997215588,-0.4236855167822071,0.26831541267616343,-0.2096128584050256,-0.05030343471129593,2,8.4,1.3,-0.42876712328767125
Societe Generale,2020,13.4,168179,456059,138957,3612,8529,-3306,10248,20721,-11601,459933,10473,196,16714,352400,1461952,66979,22113,3.3,Other,gross doubtful outstandings ratio,2020,1.340673291599177e-4,0.00716370988924397,0.7558449780672003,0.31460198419647156,0.3119521023946067,1.0084945149640727,-0.00718800347007064,14.19528308701554,-0.00141992717988137,France,NA,NA,NA,1,NA,NA,NA,NA,NA,-7.4,8,0.5,-0.5
Societe Generale,2021,13.6,179969,509133,135324,3842,9162,-700,9872,20590,-11357,507917,10718,6338,17590,363371,1464449,70863,25798,2.9,Other,GROUP GROSS NON PERFORMING LOANS RATIO*,2021,0.00432790762942239,0.00731879362135519,0.6818358012249012,0.34683147040286144,0.34766181683349845,0.9976116260387756,-0.00137817793064614,14.196989620471475,0.1043282391130882,France,71.6,77.69,65.6,1,0.05184006229595833,-0.9258429443819064,0.12693295647618083,-0.437001441042974,-0.24902330853658905,6.9,7.9,2.1,-0.5
Societe Generale,2022,13.49,207013,530764,133176,4161,9335,-1647,17552,28838,-10634,517479,11286,2947,18630,360464,1486818,72782,28059,2.8,Other,GROUP GROSS NON PERFORMING LOANS RATIO*,2022,0.00198208523168269,0.00759070713429619,0.66395808831391,0.3480446160861652,0.35697980519471784,0.9749700431830344,-0.0031827378502316,14.21214882386948,0.0188259105326265,France,67.86,82.46,63.48,1,-0.2340338270529881,-0.8416135192416985,0.08892847008783565,-0.5378236731473433,-0.32890629206895033,2.7,7.3,5.9,0.011643835616438355
Societe Generale,2023,13.1,223048,541677,160506,4475,10063,-1025,42777,53087,-10070,495666,10310,3449,18524,388800,1554045,76247,25104,2.9,Other,Group Gross non performing loans ratio (2),2023,0.00221936945197854,0.00663429952157112,0.7378903760356915,0.31895215389515746,0.3485594046504445,0.9150582358121168,-0.00206792477192302,14.256371767019424,-0.04215243517128231,France,72.41,84.08,65.78,1,-0.1424127448712631,-0.9300320022667458,0.0792952841241213,-0.5362223735690044,-0.3310498210046292,1.4,7.3,5.7,3.3075342465753423
Societe Generale,2024,13.3,201680,531675,162200,4591,10817,-1530,45127,55019,-8445,463143,9892,5129,18472,390000,1573545,79588,26788,2.81,NPL,The gross non-performing loan ratio,2024,0.003259519111306,0.00628644239599121,0.689562490667463,0.2943309533569107,0.3378835686300678,0.8711017068697983,-0.00330351532895887,14.26884159374306,-0.06561474864122208,France,71.88,87.87,69.31,1,-0.31655904213539565,-0.6407203323312077,0.17023393405245352,-0.4786396872333017,-0.26234848013804996,1.2,7.4,2.3,3.73224043715847
SpareBank 1 SMN,2015,13.6,3270,64090,35154,135,1245,169,2159,4031,-559,93974,1872,1406,1931,89465,131914,13904,3876,0.47,Other,Total problem loans (defaulted and doubtful) [as %] of gross loans,2015,0.01065845929924041,0.01419106387494883,0.4981940144478844,0.7123883742438255,0.4858468396076231,1.4662817912310813,0.00179836976184902,11.789905474088767,NA,Norway,90.37,88.66,61,0,1.3354473271575114,1.3534797722577545,1.0316739318965744,1.344463549707633,1.2402003437706135,2,4.7,2,1.05
SpareBank 1 SMN,2016,14.9,315,67168,36317,133,1251,516,1714,3597,-971,102325,1883,1647,2003,88788,138080,15299,4506,1.23,Other,Total problem loans (defaulted and doubtful) [as %] of gross outstanding loans,2016,0.01192786790266512,0.01363702201622248,0.44451841988459834,0.741055909617613,0.4864426419466976,1.523418889947594,0.00504275592474957,11.835588506317254,0.08886500521420815,Norway,91.23,92.27,60.88,0,1.3128374198746244,1.475240744984784,0.8844602266777105,1.3940390824297042,1.2241794638457062,1.3,4.9,3.9,0.55
SpareBank 1 SMN,2017,14.9,3313,76476,42194,168,1390,341,1600,3825,-1112,112071,2225,1828,2369,93474,153254,17510,4989,0.99,Other,Total problem loans (defaulted and doubtful) [as %] of gross outstanding loans,2017,0.01192791052762081,0.01451838124942905,0.4748446582481459,0.7312761820246128,0.4990147076095893,1.4654401380825357,0.00304271399380749,11.939851954599757,0.09524554116784743,Norway,92.34,91.6,62.08,0,1.263232347426024,1.277896694193032,0.783340474579807,1.2705645208095278,1.108156505399621,2.7,4.4,1.9,0.5
SpareBank 1 SMN,2018,14.6,NA,80615,45537,168,1387,263,1655,4057,-744,120473,2403,2090,2624,101168,160704,18686,5337,1,Other,Overall problem loans (defaulted and doubtful) [as %] of gross outstanding loans,2018,0.0130052767821585,0.01495295698924731,0.4916619823871088,0.7496577558741537,0.5016365491835922,1.4944241146188677,0.00218306176487677,11.987319442517256,0.0749703313078316,Norway,93.12,93.43,64.27,0,1.3003203937371004,1.368713493372797,0.8562477916212515,1.3345169435549489,1.175093892910383,1.1,4,3,0.57
SpareBank 1 SMN,2019,17.2,761,85917,47882,193,1437,299,1939,4626,-998,125717,2687,2563,2797,92036,166662,20420,6178,1.26,Other,Overall problem loans (defaulted and doubtful) [as %] of gross outstanding loans,2019,0.01537843059605669,0.01612245142864,0.4527355131110392,0.7543231210473893,0.5155164344601649,1.4632377759931097,0.00237835774000334,12.023723088344212,0.0435284254563264,Norway,95.23,94.81,67.08,0,1.301426182652929,1.3053072735671398,0.8218330972122869,1.3033667281100343,1.142855517810785,1.5,3.9,2.3,1.15
SpareBank 1 SMN,2020,18.3,2764,97529,51098,207,1510,951,1439,4197,-1517,134648,2759,1978,2952,93096,187912,21310,6281,1.23,Other,Overall problem loans (defaulted and doubtful) [as %] of gross outstanding loans,2020,0.01052620375494912,0.01468240452977989,0.469988855277822,0.7165481714845247,0.519014219421857,1.3805944898440463,0.00706286019844334,12.143729047119672,0.07104051162531722,Norway,93.68,94.14,70.02,1,1.1444908517467876,1.0883693240275871,0.6927337351844988,1.1164300878871876,0.9751979703196244,-1.4,4.7,1.2,0.36
SpareBank 1 SMN,2021,18,1252,111286,40332,207,1583,161,1120,3916,-1410,147301,2796,2902,2993,98664,198845,23241,6655,1.68,Stage3,"Problem loans (Stage 3) [as %] of gross outstanding loans, including loans sold",2021,0.0145942819784254,0.0140612034499233,0.4497370398196845,0.7407830219517715,0.5596620483291006,1.32362561328469,0.00109300004752174,12.200280905738364,0.09397094646782732,Norway,96.13,95.36,80.68,1,1.2735311828406188,1.2039113310929237,1.0742555975892467,1.2387212569667712,1.1838993705075964,4.1,4.4,3.9,0.08
SpareBank 1 SMN,2022,18.9,1171,122010,47474,186,1446,-7,2588,5927,1121,152629,3339,2785,2443,104716,223312,25009,5760,0.97,Stage3,Problem loans (Stage 3) [as %] of gross outstanding loans; Loans and advances to customers at Stage 3 in percentage of gross loans,2022,0.01247134054596259,0.01495217453607508,0.42413194444444446,0.6834787203553773,0.5463656229848821,1.250954839767232,-4.586284388943124e-5,12.316325175748425,0.03617083387078157,Norway,95.84,96.3,80.82,1,1.239044513241099,1.4776044335245997,1.235913130446278,1.3583244733828497,1.3175206924039922,4.1,3.2,6.2,1.33
SpareBank 1 SMN,2023,18.8,1172,132888,45830,199,1370,14,6631,11262,-943,169862,4632,3688,3017,114633,232717,28597,7515,0.88,Stage3,"Problem loans (Stage 3) [as %] of gross utstanding loans, including loans sold",2023,0.01584757452184412,0.01990400357515781,0.4014637391882901,0.7299079998453056,0.5710283305474031,1.2782343025705858,8.241984669908514e-5,12.357578402058149,0.11290776982093842,Norway,96.85,95.48,78.81,1,1.2173401504317891,1.1182684925260895,0.9677474028056584,1.1678043214789395,1.1011186819211791,0.4,3.6,5.7,3.54
SpareBank 1 SMN,2024,18.3,654,140897,56074,224,1611,176,8187,13560,848,180102,5373,4591,3300,122622,247699,30523,9123,0.89,Stage3,"Loans in Stage 3 [as %] of gross outstanding loans, including loans sold to the captive mortgage companies",2024,0.0185345923883423,0.02169164994610394,0.36172311739559354,0.7271002305217219,0.5688234510434035,1.278252908152764,9.772240175011937e-4,12.419969578327596,0.06028423072847366,Norway,96.8,95.41,80.5,1,1.1713703111347602,0.8634469240463439,0.9720066816334942,1.017408617590552,1.0022746389381996,1.4,4,2.8,4.5
